Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Equipment Assigned,Latitude,Longitude,Location,Count
E19069521,MD,MEDICAL,83 ST NW,2420,KILLARNEY,November 16 2019,17:23:51,2019,NOVEMBER,11,16,Saturday,November 16 2019,19:22:10,PUMPER(1),53.586424115800156,-113.46903273438127,"(53.586424115800156, -113.46903273438127)",1
E19069527,CA,CITIZEN ASSIST,144 AV NW / 72 ST NW,2400,KILDARE,November 16 2019,17:59:30,2019,NOVEMBER,11,16,Saturday,November 16 2019,18:07:40,PUMPER(1),53.605876058939046,-113.45104870905372,"(53.605876058939046, -113.45104870905372)",1
E19069545,MD,MEDICAL,178 ST NW / RIGHTCUT 69 AV WB NW,4070,CALLINGWOOD NORTH,November 16 2019,20:43:54,2019,NOVEMBER,11,16,Saturday,November 16 2019,22:24:37,PUMPER(1),53.50764606243837,-113.63054012053892,"(53.50764606243837, -113.63054012053892)",1
E19070037,PM,PERMIT-BURNING OR OTHER,167 AV NW / 10 ST NW,2690,RURAL NORTH EAST SOUTH STURGEON,,,,,,,,November 19 2019,15:06:42,NO UNITS DISPTCHED,53.62863563092917,-113.35952567678137,"(53.62863563092917, -113.35952567678137)",1
E19070055,MD,MEDICAL,80 ST NW / 102 AV NW,6230,FOREST HEIGHTS,November 19 2019,10:17:00,2019,NOVEMBER,11,19,Tuesday,November 19 2019,11:06:58,PUMPER(1),53.54313107642936,-113.45094112960408,"(53.54313107642936, -113.45094112960408)",1
E19070001,VF,VEHICLE FIRE,TERWILLEGAR BLVD NW / TERWILLEGAR BLVD WB NW,5642,SOUTH TERWILLEGAR,November 19 2019,06:50:41,2019,NOVEMBER,11,19,Tuesday,November 19 2019,08:55:07,"DCCAR(1), INVESTIGATOR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.44466439879307,-113.58050098128713,"(53.44466439879307, -113.58050098128713)",1
E19070944,MD,MEDICAL,65A ST NW / 109 AV NW,6061,CAPILANO,November 23 2019,14:49:39,2019,NOVEMBER,11,23,Saturday,November 23 2019,17:13:31,PUMPER(1),53.55801192599003,-113.4271885762534,"(53.55801192599003, -113.4271885762534)",1
E19069501,PM,PERMIT-BURNING OR OTHER,MULLEN RD NW / RABBIT HILL RD NW,5642,SOUTH TERWILLEGAR,,,,,,,,November 16 2019,16:34:26,NO UNITS DISPTCHED,53.434979052322376,-113.57495179606666,"(53.434979052322376, -113.57495179606666)",1
E19069448,MD,MEDICAL,105 AV NW / 101 ST NW,1090,DOWNTOWN,November 16 2019,08:43:48,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:22:59,PUMPER(1),53.54773110162379,-113.49419855249359,"(53.54773110162379, -113.49419855249359)",1
E19069451,CA,CITIZEN ASSIST,128 ST NW / YELLOWHEAD TR NW,3220,HAGMANN ESTATE INDUSTRIAL,November 16 2019,09:03:52,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:06:12,PUMPER(1),53.58109085021609,-113.54287090286653,"(53.58109085021609, -113.54287090286653)",1
E19069519,MD,MEDICAL,JASPER AV NW / 103 ST NW,1090,DOWNTOWN,November 16 2019,17:15:01,2019,NOVEMBER,11,16,Saturday,November 16 2019,18:53:52,PUMPER(1),53.54092876827348,-113.49841506847659,"(53.54092876827348, -113.49841506847659)",1
E19069483,MD,MEDICAL,HEWES WAY NW / MILL WOODS STN NW,6520,MILL WOODS TOWN CENTRE,November 16 2019,12:21:16,2019,NOVEMBER,11,16,Saturday,November 16 2019,13:30:07,PUMPER(1),53.45770313515315,-113.42777641363244,"(53.45770313515315, -113.42777641363244)",1
E19069413,VF,VEHICLE FIRE,115 AV NW / 80 ST NW,1160,PARKDALE,November 16 2019,03:27:43,2019,NOVEMBER,11,16,Saturday,November 16 2019,03:48:40,PUMPER(1),53.56580975055035,-113.46538911726738,"(53.56580975055035, -113.46538911726738)",1
E19069552,MD,MEDICAL,105 ST NW,1220,ROSSDALE,November 16 2019,22:11:11,2019,NOVEMBER,11,16,Saturday,November 16 2019,22:33:24,"PUMPER(2), RESCUE(1), RESCUESUPPORT(1)",53.52932726439586,-113.50156744404767,"(53.52932726439586, -113.50156744404767)",1
E19069475,MD,MEDICAL,1A AV SW / 64 ST SW,6661,CHARLESWORTH,November 16 2019,11:28:07,2019,NOVEMBER,11,16,Saturday,November 16 2019,14:12:18,PUMPER(1),53.43185820079736,-113.43973049386263,"(53.43185820079736, -113.43973049386263)",1
E19070093,MD,MEDICAL,CASTLE DOWNS RD NW / RIGHTCUT 153 AV WB NW,3040,BEAUMARIS,November 19 2019,12:55:23,2019,NOVEMBER,11,19,Tuesday,November 19 2019,15:24:29,PUMPER(1),53.61467684510433,-113.51659458169682,"(53.61467684510433, -113.51659458169682)",1
E19070168,TA,MOTOR VEHICLE INCIDENT,MANNING DR SB NW / ANTHONY HENDAY DR EB NW,4021,ANTHONY HENDAY HORSE HILL,November 19 2019,20:43:22,2019,NOVEMBER,11,19,Tuesday,November 19 2019,21:05:23,"PUMPER(1), TANKER(1)",53.627595192284346,-113.37624077803434,"(53.627595192284346, -113.37624077803434)",1
E19069985,AL,ALARMS,137 AV NW / LONDONDERRY MALL RD NW,2400,KILDARE,November 19 2019,03:08:15,2019,NOVEMBER,11,19,Tuesday,November 19 2019,03:41:06,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.59977531258506,-113.44791770054063,"(53.59977531258506, -113.44791770054063)",1
E19069490,MD,MEDICAL,GLASTONBURY BLVD NW / GEISSINGER LOOP NW,4720,GLASTONBURY,November 16 2019,13:24:26,2019,NOVEMBER,11,16,Saturday,November 16 2019,15:31:06,PUMPER(1),53.49646964750961,-113.66792345920814,"(53.49646964750961, -113.66792345920814)",1
E19069461,MD,MEDICAL,172 ST NW / 92 AV NW,4520,SUMMERLEA,November 16 2019,09:46:06,2019,NOVEMBER,11,16,Saturday,November 16 2019,12:18:03,PUMPER(1),53.529987123117564,-113.61873136756955,"(53.529987123117564, -113.61873136756955)",1
E19069496,MD,MEDICAL,20 AV NW / 28 ST NW,6444,LAUREL,November 16 2019,14:26:14,2019,NOVEMBER,11,16,Saturday,November 16 2019,15:12:43,PUMPER(1),53.450297297308154,-113.38313617787075,"(53.450297297308154, -113.38313617787075)",1
E19069430,MD,MEDICAL,57 ST NW / 19A AV NW,6460,MEYOKUMIN,November 16 2019,07:05:13,2019,NOVEMBER,11,16,Saturday,November 16 2019,08:40:36,PUMPER(1),53.45170157357095,-113.42815540686013,"(53.45170157357095, -113.42815540686013)",1
E19069437,CA,CITIZEN ASSIST,115 AV NW / 124 ST NW,3240,INGLEWOOD,November 16 2019,07:35:42,2019,NOVEMBER,11,16,Saturday,November 16 2019,07:42:02,PUMPER(1),53.565251874763135,-113.53594647077732,"(53.565251874763135, -113.53594647077732)",1
E19069417,TA,MOTOR VEHICLE INCIDENT,YELLOWHEAD TR EB NW / ST ALBERT TR NB NW,3410,SHERBROOKE,November 16 2019,04:35:32,2019,NOVEMBER,11,16,Saturday,November 16 2019,06:23:03,PUMPER(1),53.58066109140393,-113.55649801905068,"(53.58066109140393, -113.55649801905068)",1
E19069457,MD,MEDICAL,167 ST NW / 99 AV NW,4180,GLENWOOD,November 16 2019,09:26:22,2019,NOVEMBER,11,16,Saturday,November 16 2019,11:45:18,PUMPER(1),53.53790067620641,-113.61003188257705,"(53.53790067620641, -113.61003188257705)",1
E19069531,MD,MEDICAL,105 ST NW / 37 AV NW,5160,DUGGAN,November 16 2019,18:16:17,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:27:34,PUMPER(1),53.47300467563419,-113.50114350032358,"(53.47300467563419, -113.50114350032358)",1
E19069423,MD,MEDICAL,85 ST NW / 85 ST NB NW,6040,BONNIE DOON,November 16 2019,06:04:33,2019,NOVEMBER,11,16,Saturday,November 16 2019,08:13:34,PUMPER(1),53.52432576950361,-113.45841108546364,"(53.52432576950361, -113.45841108546364)",1
E19069536,AL,ALARMS,JASPER AV NW / 84 ST NW,1020,BOYLE STREET,November 16 2019,18:37:23,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:08:20,"DCCAR(1), INVESTIGATOR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.55521578684269,-113.47126122579317,"(53.55521578684269, -113.47126122579317)",1
E19069525,MD,MEDICAL,95 ST NW / 117 AV NW,1010,ALBERTA AVENUE,November 16 2019,17:47:21,2019,NOVEMBER,11,16,Saturday,November 16 2019,19:02:38,PUMPER(1),53.56914056901869,-113.48723337541954,"(53.56914056901869, -113.48723337541954)",1
E19069396,MD,MEDICAL,85 AV NW / 90 ST NW,6040,BONNIE DOON,November 16 2019,00:23:51,2019,NOVEMBER,11,16,Saturday,November 16 2019,02:26:51,PUMPER(1),53.52100729232457,-113.46739915209292,"(53.52100729232457, -113.46739915209292)",1
E19071063,AL,ALARMS,BRENNAN CRES NW / BRENNAN CT NW,4700,BRECKENRIDGE GREENS,November 24 2019,11:32:14,2019,NOVEMBER,11,24,Sunday,November 24 2019,11:44:45,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.51849459889756,-113.68356757196398,"(53.51849459889756, -113.68356757196398)",1
E19069518,AL,ALARMS,140 AV NW / 50 ST NW,2720,YORK,November 16 2019,17:14:00,2019,NOVEMBER,11,16,Saturday,November 16 2019,17:41:03,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.603795606113025,-113.41843766273732,"(53.603795606113025, -113.41843766273732)",1
E19069529,MD,MEDICAL,126 ST NW / 51A AV NW,5260,LANSDOWNE,November 16 2019,18:07:26,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:15:07,PUMPER(1),53.48848090158146,-113.55098087849332,"(53.48848090158146, -113.55098087849332)",1
E19069419,MD,MEDICAL,101 ST NW / RIGHTCUT 101 ST NW,1090,DOWNTOWN,November 16 2019,04:50:24,2019,NOVEMBER,11,16,Saturday,November 16 2019,06:18:05,PUMPER(1),53.54509589638021,-113.49371667319964,"(53.54509589638021, -113.49371667319964)",1
E19069543,AL,ALARMS,82 ST NW / 132A AV NW,2230,DELWOOD,November 16 2019,20:10:09,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:17:40,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.59500588057326,-113.46704748042794,"(53.59500588057326, -113.46704748042794)",1
E19069407,MD,MEDICAL,83 AV NW / 114 ST NW,5520,UNIVERSITY OF ALBERTA,November 16 2019,01:48:03,2019,NOVEMBER,11,16,Saturday,November 16 2019,03:02:41,PUMPER(1),53.51932298080838,-113.52652288196131,"(53.51932298080838, -113.52652288196131)",1
E19070137,AL,ALARMS,82 AV NW / 93 ST NW,6040,BONNIE DOON,November 19 2019,17:44:02,2019,NOVEMBER,11,19,Tuesday,November 19 2019,17:49:47,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.51803359447299,-113.47065628974576,"(53.51803359447299, -113.47065628974576)",1
E19070062,MD,MEDICAL,102 AV NW / 96 ST NW,1020,BOYLE STREET,November 19 2019,10:44:03,2019,NOVEMBER,11,19,Tuesday,November 19 2019,11:58:02,PUMPER(1),53.54458031407056,-113.48303131348734,"(53.54458031407056, -113.48303131348734)",1
E19069992,MD,MEDICAL,MILL WOODS RD S NW / 54 ST NW,6460,MEYOKUMIN,November 19 2019,05:13:54,2019,NOVEMBER,11,19,Tuesday,November 19 2019,06:38:42,PUMPER(1),53.445509348686855,-113.4285003398592,"(53.445509348686855, -113.4285003398592)",1
E19070107,FR,FIRE,63 AV NW / 96 ST NW,6650,ROSEDALE INDUSTRIAL,November 19 2019,14:00:18,2019,NOVEMBER,11,19,Tuesday,November 19 2019,17:36:12,"DCCAR(1), DOG(1), INVESTIGATOR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.499741902127255,-113.47778601137296,"(53.499741902127255, -113.47778601137296)",1
E19070051,CM,COMMUNITY EVENT,107 ST NW / UNIVERSITY AV NW,5330,QUEEN ALEXANDRA,November 19 2019,10:06:27,2019,NOVEMBER,11,19,Tuesday,November 19 2019,12:33:20,LADDER(1),53.514054490652434,-113.50631703613426,"(53.514054490652434, -113.50631703613426)",1
E19070159,MD,MEDICAL,151A AV NW / 19 ST NW,2280,FRASER,November 19 2019,19:28:39,2019,NOVEMBER,11,19,Tuesday,November 19 2019,21:17:31,PUMPER(1),53.614299612480494,-113.37162084369527,"(53.614299612480494, -113.37162084369527)",1
E19070100,MD,MEDICAL,112 ST NW / 107 AV NW,1180,QUEEN MARY PARK,November 19 2019,13:30:33,2019,NOVEMBER,11,19,Tuesday,November 19 2019,15:21:53,PUMPER(1),53.55237528305075,-113.51395086180179,"(53.55237528305075, -113.51395086180179)",1
E19071076,TA,MOTOR VEHICLE INCIDENT,50 ST NW / 31 AV NW,6720,TAWA,November 24 2019,12:43:08,2019,NOVEMBER,11,24,Sunday,November 24 2019,14:01:26,PUMPER(1),53.462016893734344,-113.42103452594434,"(53.462016893734344, -113.42103452594434)",1
E19071108,MD,MEDICAL,25 AV SW / DEAD END,4463,RIVERVIEW AREA,November 24 2019,16:14:23,2019,NOVEMBER,11,24,Sunday,November 24 2019,17:49:36,PUMPER(1),53.40951240502216,-113.68624642614823,"(53.40951240502216, -113.68624642614823)",1
E19070215,TA,MOTOR VEHICLE INCIDENT,No location,8886,,November 20 2019,06:25:19,2019,NOVEMBER,11,20,Wednesday,November 20 2019,06:29:04,PUMPER(1),53.36684987987498,-113.36885036605788,"(53.36684987987498, -113.36885036605788)",1
E19070382,MD,MEDICAL,113 AV NW / 83 ST NW,1160,PARKDALE,November 20 2019,19:21:54,2019,NOVEMBER,11,20,Wednesday,November 20 2019,21:00:29,PUMPER(1),53.562762764402684,-113.46951356312289,"(53.562762764402684, -113.46951356312289)",1
E19070406,AL,ALARMS,47 AV NW / 106A ST NW,5170,EMPIRE PARK,November 20 2019,22:54:12,2019,NOVEMBER,11,20,Wednesday,November 20 2019,23:07:15,"DCCAR(1), HZUNIT(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.484785951618505,-113.50720764424186,"(53.484785951618505, -113.50720764424186)",1
E19070313,MD,MEDICAL,106 ST NW / PRINCESS ELIZABETH AV NW,1230,SPRUCE AVENUE,November 20 2019,13:28:04,2019,NOVEMBER,11,20,Wednesday,November 20 2019,15:25:26,PUMPER(1),53.570334282449224,-113.50290519888374,"(53.570334282449224, -113.50290519888374)",1
E19070208,MD,MEDICAL,89 ST NW / 85 AV NW,6040,BONNIE DOON,November 20 2019,04:19:03,2019,NOVEMBER,11,20,Wednesday,November 20 2019,06:16:19,PUMPER(1),53.52175042201533,-113.46387666756733,"(53.52175042201533, -113.46387666756733)",1
E19070391,AL,ALARMS,162 AV NW / 115 ST NW,3180,DUNLUCE,November 20 2019,20:18:41,2019,NOVEMBER,11,20,Wednesday,November 20 2019,20:52:15,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.62280844888084,-113.53003156697955,"(53.62280844888084, -113.53003156697955)",1
E19070253,MD,MEDICAL,109 ST NW / 26 AV NW,5180,ERMINESKIN,November 20 2019,09:15:32,2019,NOVEMBER,11,20,Wednesday,November 20 2019,10:46:17,PUMPER(1),53.45680991633531,-113.509578590581,"(53.45680991633531, -113.509578590581)",1
E19070262,MD,MEDICAL,148 AV NW / 121 ST NW,3060,CAERNARVON,November 20 2019,09:47:38,2019,NOVEMBER,11,20,Wednesday,November 20 2019,11:24:02,PUMPER(1),53.61038342288291,-113.53190104658087,"(53.61038342288291, -113.53190104658087)",1
E19070300,MD,MEDICAL,WESTRIDGE RD NW / WESTRIDGE CRES NW,4610,WESTRIDGE,November 20 2019,12:31:40,2019,NOVEMBER,11,20,Wednesday,November 20 2019,14:36:08,PUMPER(2),53.50780457703722,-113.61158683671795,"(53.50780457703722, -113.61158683671795)",1
E19070320,TA,MOTOR VEHICLE INCIDENT,ARGYLL RD EB NW / 75 ST NB NW,6260,GIRARD INDUSTRIAL,November 20 2019,14:17:22,2019,NOVEMBER,11,20,Wednesday,November 20 2019,14:53:51,PUMPER(1),53.50820217313625,-113.44270770610954,"(53.50820217313625, -113.44270770610954)",1
E19070265,86,ADVISED EVENT,170 ST NW / 105 AV NW,4660,YOUNGSTOWN INDUSTRIAL,,,,,,,,November 20 2019,09:58:56,NO UNITS DISPTCHED,53.55079462888601,-113.61520981893005,"(53.55079462888601, -113.61520981893005)",1
E19070332,HZ,HAZARDOUS MATERIALS,73 ST NW / 127 AV NW,2020,BALWIN,November 20 2019,15:14:52,2019,NOVEMBER,11,20,Wednesday,November 20 2019,15:37:28,"DCCAR(1), HZUNIT(1), LADDER(1), PUMPER(2), RESCUE(1)",53.58500857968363,-113.45396213887113,"(53.58500857968363, -113.45396213887113)",1
E19070374,MD,MEDICAL,ORCHARDS BLVD SW / HAWTHORN PL SW,6216,THE ORCHARDS AT ELLERSLIE,November 20 2019,18:49:40,2019,NOVEMBER,11,20,Wednesday,November 20 2019,19:51:57,PUMPER(1),53.40460623891038,-113.46472382375876,"(53.40460623891038, -113.46472382375876)",1
E19070399,MD,MEDICAL,FALCONER RD NW / FERRIS WAY NW,5190,FALCONER HEIGHTS,November 20 2019,21:50:17,2019,NOVEMBER,11,20,Wednesday,November 20 2019,23:16:09,PUMPER(1),53.46355144261709,-113.58851733170629,"(53.46355144261709, -113.58851733170629)",1
E19070199,AL,ALARMS,99 ST NW / 19 AV NW,6195,SOUTH EDMONTON COMMON,November 20 2019,02:39:05,2019,NOVEMBER,11,20,Wednesday,November 20 2019,02:58:18,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.44821054331845,-113.48552239890131,"(53.44821054331845, -113.48552239890131)",1
E19070277,MD,MEDICAL,167 ST NW / RIGHTCUT 100 AV NW,4180,GLENWOOD,November 20 2019,10:56:12,2019,NOVEMBER,11,20,Wednesday,November 20 2019,13:18:29,PUMPER(1),53.5383420047305,-113.60987310225741,"(53.5383420047305, -113.60987310225741)",1
E19070196,MD,MEDICAL,18 AV NW / 33 ST NW,6444,LAUREL,November 20 2019,01:11:56,2019,NOVEMBER,11,20,Wednesday,November 20 2019,03:42:00,PUMPER(1),53.4477179425161,-113.3905571538208,"(53.4477179425161, -113.3905571538208)",1
E19070203,MD,MEDICAL,HUNTINGTON HILL NW,5170,EMPIRE PARK,November 20 2019,03:32:58,2019,NOVEMBER,11,20,Wednesday,November 20 2019,05:22:50,PUMPER(1),53.48516747659936,-113.49692970701558,"(53.48516747659936, -113.49692970701558)",1
E19070257,AL,ALARMS,80 AV NW / 100 ST NW,6610,RITCHIE,November 20 2019,09:32:38,2019,NOVEMBER,11,20,Wednesday,November 20 2019,11:24:56,"DCCAR(1), INVESTIGATOR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.51611643774142,-113.48880859986387,"(53.51611643774142, -113.48880859986387)",1
E19070365,MD,MEDICAL,102A AV NW / 100 ST NW,1090,DOWNTOWN,November 20 2019,18:06:05,2019,NOVEMBER,11,20,Wednesday,November 20 2019,19:25:45,PUMPER(1),53.54441855178391,-113.4919913653618,"(53.54441855178391, -113.4919913653618)",1
E19070347,MD,MEDICAL,18 ST NW / SILVER BERRY RD NW,6442,SILVER BERRY,November 20 2019,16:17:24,2019,NOVEMBER,11,20,Wednesday,November 20 2019,18:32:32,PUMPER(1),53.4646719599242,-113.36980922424577,"(53.4646719599242, -113.36980922424577)",1
E19070355,MD,MEDICAL,16 ST NW / 28 AV NW,6443,TAMARACK,November 20 2019,17:12:37,2019,NOVEMBER,11,20,Wednesday,November 20 2019,19:51:46,PUMPER(2),53.46071857911293,-113.36761107233578,"(53.46071857911293, -113.36761107233578)",1
E19070275,MD,MEDICAL,69 AV NW / 105 ST NW,5010,ALLENDALE,November 20 2019,10:53:06,2019,NOVEMBER,11,20,Wednesday,November 20 2019,12:59:05,PUMPER(1),53.50544152132857,-113.5016355093474,"(53.50544152132857, -113.5016355093474)",1
E19070371,AL,ALARMS,CROWN RD NW / ROYAL RD NW,5430,ROYAL GARDENS,November 20 2019,18:38:09,2019,NOVEMBER,11,20,Wednesday,November 20 2019,18:53:19,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.48085497344091,-113.53790405166637,"(53.48085497344091, -113.53790405166637)",1
E19070297,AL,ALARMS,99 ST NW / PARSONS RD NW,6195,SOUTH EDMONTON COMMON,November 20 2019,12:07:18,2019,NOVEMBER,11,20,Wednesday,November 20 2019,12:24:55,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.444276372216464,-113.48506312887704,"(53.444276372216464, -113.48506312887704)",1
E19070343,TA,MOTOR VEHICLE INCIDENT,24 ST NW / 23 AV NW,6442,SILVER BERRY,November 20 2019,15:59:17,2019,NOVEMBER,11,20,Wednesday,November 20 2019,16:58:37,PUMPER(1),53.454062669061685,-113.3779040749159,"(53.454062669061685, -113.3779040749159)",1
E19070225,AL,ALARMS,108 AV NW / 102 ST NW,1030,CENTRAL MCDOUGALL,November 20 2019,07:44:21,2019,NOVEMBER,11,20,Wednesday,November 20 2019,08:02:39,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.553018311013474,-113.49612674989042,"(53.553018311013474, -113.49612674989042)",1
E19070386,TA,MOTOR VEHICLE INCIDENT,WINTERBURN RD NW / 23 AV NW,4468,PARKL,November 20 2019,19:43:53,2019,NOVEMBER,11,20,Wednesday,November 20 2019,20:28:11,"DCCAR(1), PUMPER(1), RESCUE(1), TANKER(1)",53.45401009331524,-113.68890223897299,"(53.45401009331524, -113.68890223897299)",1
E19070261,MD,MEDICAL,140 AV NW / 123A ST NW,3020,BARANOW,November 20 2019,09:47:19,2019,NOVEMBER,11,20,Wednesday,November 20 2019,12:24:22,PUMPER(1),53.60210997433823,-113.5376514025952,"(53.60210997433823, -113.5376514025952)",1
E19070342,MD,MEDICAL,107 ST NW / LAUDERDALE RD NW,3260,LAUDERDALE,November 20 2019,15:58:06,2019,NOVEMBER,11,20,Wednesday,November 20 2019,17:18:57,PUMPER(1),53.59114543160439,-113.50401697442591,"(53.59114543160439, -113.50401697442591)",1
E19070258,MD,MEDICAL,144B AV NW / 54 ST NW,2130,CASSELMAN,November 20 2019,09:36:41,2019,NOVEMBER,11,20,Wednesday,November 20 2019,10:09:04,PUMPER(1),53.607639369615896,-113.42423923318381,"(53.607639369615896, -113.42423923318381)",1
E19070201,TA,MOTOR VEHICLE INCIDENT,82 AV NW / 105 ST NW,5330,QUEEN ALEXANDRA,November 20 2019,03:23:21,2019,NOVEMBER,11,20,Wednesday,November 20 2019,03:39:00,PUMPER(1),53.518080343968016,-113.50046161684716,"(53.518080343968016, -113.50046161684716)",1
E19070191,MD,MEDICAL,172 ST NW / 76 AV NW,4070,CALLINGWOOD NORTH,November 20 2019,00:40:43,2019,NOVEMBER,11,20,Wednesday,November 20 2019,01:16:58,PUMPER(1),53.50844488156009,-113.6167139656048,"(53.50844488156009, -113.6167139656048)",1
E19070205,MD,MEDICAL,160 ST NW / 83 AV NW,4140,ELMWOOD,November 20 2019,03:44:39,2019,NOVEMBER,11,20,Wednesday,November 20 2019,05:07:30,PUMPER(1),53.51752012497548,-113.59825782658356,"(53.51752012497548, -113.59825782658356)",1
E19070192,MD,MEDICAL,105A AV NW / 100 ST NW,1140,MCCAULEY,November 20 2019,00:31:09,2019,NOVEMBER,11,20,Wednesday,November 20 2019,01:46:09,PUMPER(1),53.54872319746817,-113.49289745894889,"(53.54872319746817, -113.49289745894889)",1
E19070268,AL,ALARMS,105 ST NW / 98 AV NW,1090,DOWNTOWN,November 20 2019,10:08:16,2019,NOVEMBER,11,20,Wednesday,November 20 2019,10:24:05,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.53583226372458,-113.50110148972156,"(53.53583226372458, -113.50110148972156)",1
E19070338,TA,MOTOR VEHICLE INCIDENT,62 ST NW / MCCONACHIE BLVD NW,2521,MCCONACHIE AREA,November 20 2019,15:39:31,2019,NOVEMBER,11,20,Wednesday,November 20 2019,18:00:17,PUMPER(1),53.63349557826874,-113.43347287065747,"(53.63349557826874, -113.43347287065747)",1
E19071101,MD,MEDICAL,JASPER AV NW / 102 ST NW,1090,DOWNTOWN,November 24 2019,15:29:14,2019,NOVEMBER,11,24,Sunday,November 24 2019,15:55:47,PUMPER(1),53.540931221465144,-113.49556967569657,"(53.540931221465144, -113.49556967569657)",1
E19071137,AL,ALARMS,105 ST NW / 98 AV NW,1090,DOWNTOWN,November 24 2019,19:47:40,2019,NOVEMBER,11,24,Sunday,November 24 2019,20:11:17,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.53583226372458,-113.50110148972156,"(53.53583226372458, -113.50110148972156)",1
E19070411,MD,MEDICAL,83 ST NW / 131 AV NW,2420,KILLARNEY,November 20 2019,23:31:23,2019,NOVEMBER,11,20,Wednesday,November 21 2019,03:32:57,PUMPER(1),53.5911337176856,-113.46911822606181,"(53.5911337176856, -113.46911822606181)",1
E19070397,FR,FIRE,ADA BLVD NW / 52 ST NW,2330,HIGHLANDS,November 20 2019,21:32:11,2019,NOVEMBER,11,20,Wednesday,November 20 2019,21:41:56,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.56521064412007,-113.42189418441392,"(53.56521064412007, -113.42189418441392)",1
E19070368,MD,MEDICAL,HYNDMAN CRES NW / HERMITAGE RD NW,2120,CANON RIDGE,November 20 2019,18:25:00,2019,NOVEMBER,11,20,Wednesday,November 20 2019,21:06:10,PUMPER(1),53.57920156780686,-113.37941897649836,"(53.57920156780686, -113.37941897649836)",1
E19070346,HZ,HAZARDOUS MATERIALS,82 ST NW / 132 AV WB NW,2230,DELWOOD,November 20 2019,16:16:48,2019,NOVEMBER,11,20,Wednesday,November 20 2019,16:34:15,"DCCAR(1), HZUNIT(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.59247485645741,-113.46713775075527,"(53.59247485645741, -113.46713775075527)",1
